city,city_ascii,lat,lng,country,«·≈”„,iso2,iso3,admin_name,capital,population,id
Elven,Elven,47.7314,-2.5906,France,›—‰”«,FR,FRA,Bretagne,,6173,1250026195
Embrun,Embrun,44.565,6.4953,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,6236,1250700423
?merainville,Emerainville,48.81,2.6228,France,›—‰”«,FR,FRA,?le-de-France,,7689,1250055713
Enghien-les-Bains,Enghien-les-Bains,48.9697,2.3081,France,›—‰”«,FR,FRA,?le-de-France,,11285,1250694122
Ensisheim,Ensisheim,47.8656,7.3525,France,›—‰”«,FR,FRA,Grand Est,,7522,1250081396
EnsuËs-la-Redonne,Ensues-la-Redonne,43.3558,5.2042,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,5527,1250662076
Entraigues-sur-la-Sorgue,Entraigues-sur-la-Sorgue,44.0031,4.9267,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,8534,1250314782
?pernay,Epernay,49.0403,3.96,France,›—‰”«,FR,FRA,Grand Est,minor,22330,1250669330
?pernon,Epernon,48.6108,1.6742,France,›—‰”«,FR,FRA,Centre-Val de Loire,,5592,1250233756
?pinal,Epinal,48.1744,6.4512,France,›—‰”«,FR,FRA,Grand Est,minor,32223,1250137888
?pinay-sous-SÈnart,Epinay-sous-Senart,48.6931,2.5158,France,›—‰”«,FR,FRA,?le-de-France,,12279,1250068767
?pinay-sur-Orge,Epinay-sur-Orge,48.6739,2.3272,France,›—‰”«,FR,FRA,?le-de-France,,11160,1250210383
?pinay-sur-Seine,Epinay-sur-Seine,48.9553,2.3092,France,›—‰”«,FR,FRA,?le-de-France,,54771,1250904959
?pÙne,Epone,48.9558,1.8153,France,›—‰”«,FR,FRA,?le-de-France,,6500,1250237931
?ragny,Eragny,49.0172,2.0914,France,›—‰”«,FR,FRA,?le-de-France,,18162,1250909117
ErguÈ-GabÈric,Ergue-Gaberic,47.9961,-4.0225,France,›—‰”«,FR,FRA,Bretagne,,8313,1250033284
Ermont,Ermont,48.9922,2.2603,France,›—‰”«,FR,FRA,?le-de-France,,29079,1250549360
ErnÈe,Ernee,48.2969,-0.9328,France,›—‰”«,FR,FRA,Pays de la Loire,,5712,1250752091
Erquinghem-Lys,Erquinghem-Lys,50.6756,2.8475,France,›—‰”«,FR,FRA,Hauts-de-France,,5293,1250306678
Erstein,Erstein,48.4219,7.6611,France,›—‰”«,FR,FRA,Grand Est,,10621,1250439074
Esbly,Esbly,48.9031,2.8125,France,›—‰”«,FR,FRA,?le-de-France,,6339,1250450385
Escalquens,Escalquens,43.5178,1.5608,France,›—‰”«,FR,FRA,Occitanie,,6955,1250043983
Escaudain,Escaudain,50.3344,3.3428,France,›—‰”«,FR,FRA,Hauts-de-France,,9645,1250074443
Eschau,Eschau,48.4881,7.7158,France,›—‰”«,FR,FRA,Grand Est,,5372,1250224160
Escoublac,Escoublac,47.2858,-2.3922,France,›—‰”«,FR,FRA,Pays de la Loire,,16117,1250651907
Essey-lËs-Nancy,Essey-les-Nancy,48.7058,6.2222,France,›—‰”«,FR,FRA,Grand Est,,8825,1250975890
Estaires,Estaires,50.6439,2.7231,France,›—‰”«,FR,FRA,Hauts-de-France,,6420,1250881638
Esvres,Esvres,47.2844,0.7861,France,›—‰”«,FR,FRA,Centre-Val de Loire,,6057,1250953866
?tampes,Etampes,48.4343,2.1615,France,›—‰”«,FR,FRA,?le-de-France,minor,25287,1250906889
?taples,Etaples,50.5178,1.6406,France,›—‰”«,FR,FRA,Hauts-de-France,,10926,1250922142
?toile-sur-RhÙne,Etoile-sur-Rhone,44.8369,4.8939,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,5505,1250575162
?trÈchy,Etrechy,48.4931,2.1911,France,›—‰”«,FR,FRA,?le-de-France,,6642,1250413795
Eu,Eu,50.0472,1.4197,France,›—‰”«,FR,FRA,Normandie,,6771,1250487764
?vian-les-Bains,Evian-les-Bains,46.4006,6.59,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,9100,1250622011
?vreux,Evreux,49.02,1.15,France,›—‰”«,FR,FRA,Normandie,minor,46707,1250149673
?vron,Evron,48.1556,-0.4025,France,›—‰”«,FR,FRA,Pays de la Loire,,7048,1250718475
?vry,Evry,48.6239,2.4294,France,›—‰”«,FR,FRA,?le-de-France,minor,53641,1250675373
Eybens,Eybens,45.1486,5.7503,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,9947,1250212542
EyguiËres,Eyguieres,43.6953,5.0311,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,6926,1250304344
Eysines,Eysines,44.8853,-0.65,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,,24109,1250067454
?zanville,Ezanville,49.0278,2.3608,France,›—‰”«,FR,FRA,?le-de-France,,9719,1250436744
FabrËgues,Fabregues,43.5503,3.7761,France,›—‰”«,FR,FRA,Occitanie,,7142,1250898659
F‚ches-Thumesnil,Faches-Thumesnil,50.5989,3.0736,France,›—‰”«,FR,FRA,Hauts-de-France,,18165,1250518301
Falaise,Falaise,48.8972,-0.1975,France,›—‰”«,FR,FRA,Normandie,,8086,1250178057
Fameck,Fameck,49.2992,6.1097,France,›—‰”«,FR,FRA,Grand Est,,14243,1250380278
FarÈbersviller,Farebersviller,49.1147,6.8636,France,›—‰”«,FR,FRA,Grand Est,,5509,1250144548
Faulquemont,Faulquemont,49.0411,6.5992,France,›—‰”«,FR,FRA,Grand Est,,5230,1250099099
Faverges,Faverges,45.7467,6.2939,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,6943,1250626601
Fayence,Fayence,43.6233,6.6939,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,5765,1250562730
FÈcamp,Fecamp,49.7575,0.3792,France,›—‰”«,FR,FRA,Normandie,,18251,1250655012
Fegersheim,Fegersheim,48.4906,7.6803,France,›—‰”«,FR,FRA,Grand Est,,5736,1250311143
Feignies,Feignies,50.3022,3.9181,France,›—‰”«,FR,FRA,Hauts-de-France,,6854,1250388878
Fenain,Fenain,50.3658,3.3006,France,›—‰”«,FR,FRA,Hauts-de-France,,5448,1250000171
Fenouillet,Fenouillet,43.6797,1.3939,France,›—‰”«,FR,FRA,Occitanie,,5272,1250371861
Ferney-Voltaire,Ferney-Voltaire,46.2558,6.1081,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,9895,1250921305
FerriËre-la-Grande,Ferriere-la-Grande,50.255,3.9928,France,›—‰”«,FR,FRA,Hauts-de-France,,5292,1250891386
Feurs,Feurs,45.7408,4.2258,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,8252,1250821205
Feytiat,Feytiat,45.8094,1.3317,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,,6117,1250855980
Feyzin,Feyzin,45.6728,4.8589,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,9879,1250488339
Figeac,Figeac,44.6086,2.0317,France,›—‰”«,FR,FRA,Occitanie,minor,9778,1250962434
Firminy,Firminy,45.3881,4.2872,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,16981,1250952856
Fismes,Fismes,49.3072,3.6806,France,›—‰”«,FR,FRA,Grand Est,,5560,1250364578
Flers,Flers,48.7483,-0.5694,France,›—‰”«,FR,FRA,Normandie,,14779,1250849360
Flers-en-Escrebieux,Flers-en-Escrebieux,50.3978,3.0625,France,›—‰”«,FR,FRA,Hauts-de-France,,5816,1250000707
Fleurance,Fleurance,43.8494,0.6636,France,›—‰”«,FR,FRA,Occitanie,,5982,1250552268
Fleury-les-Aubrais,Fleury-les-Aubrais,47.9312,1.921,France,›—‰”«,FR,FRA,Centre-Val de Loire,,21070,1250087554
Fleury-MÈrogis,Fleury-Merogis,48.6294,2.3614,France,›—‰”«,FR,FRA,?le-de-France,,13917,1250126617
Flines-lËs-Raches,Flines-les-Raches,50.4267,3.1831,France,›—‰”«,FR,FRA,Hauts-de-France,,5597,1250346680
Floirac,Floirac,44.8364,-0.5258,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,,17882,1250421727
Florange,Florange,49.3214,6.1183,France,›—‰”«,FR,FRA,Grand Est,,11864,1250388117
Florensac,Florensac,43.3828,3.465,France,›—‰”«,FR,FRA,Occitanie,,5051,1250844194
Foix,Foix,42.9653,1.6069,France,›—‰”«,FR,FRA,Occitanie,minor,9452,1250783682
Fondettes,Fondettes,47.4042,0.5989,France,›—‰”«,FR,FRA,Centre-Val de Loire,,10357,1250497789
Fonsorbes,Fonsorbes,43.5361,1.2311,France,›—‰”«,FR,FRA,Occitanie,,12036,1250172848
Fontaine,Fontaine,45.1939,5.6856,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,22906,1250760335
Fontainebleau,Fontainebleau,48.4089,2.7017,France,›—‰”«,FR,FRA,?le-de-France,minor,15407,1250101096
Fontaine-lËs-Dijon,Fontaine-les-Dijon,47.3433,5.0192,France,›—‰”«,FR,FRA,Bourgogne-Franche-ComtÈ,,8844,1250626718
Fontaines-sur-SaÙne,Fontaines-sur-Saone,45.8358,4.845,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,7068,1250944890
Fontenay-aux-Roses,Fontenay-aux-Roses,48.7893,2.2888,France,›—‰”«,FR,FRA,?le-de-France,,25342,1250066096
Fontenay-le-Comte,Fontenay-le-Comte,46.4669,-0.8064,France,›—‰”«,FR,FRA,Pays de la Loire,minor,13302,1250703956
Fontenay-le-Fleury,Fontenay-le-Fleury,48.8136,2.0486,France,›—‰”«,FR,FRA,?le-de-France,,13494,1250728330
Fontenay-sous-Bois,Fontenay-sous-Bois,48.8517,2.4772,France,›—‰”«,FR,FRA,?le-de-France,,52256,1250384578
Fontenay-TrÈsigny,Fontenay-Tresigny,48.7075,2.8694,France,›—‰”«,FR,FRA,?le-de-France,,5678,1250690653
Fontenilles,Fontenilles,43.5531,1.1911,France,›—‰”«,FR,FRA,Occitanie,,5914,1250730284
Forbach,Forbach,49.19,6.9,France,›—‰”«,FR,FRA,Grand Est,minor,21652,1250265526
Forcalquier,Forcalquier,43.9592,5.7797,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,minor,5069,1250586004
Fosses,Fosses,49.0981,2.5067,France,›—‰”«,FR,FRA,?le-de-France,,9737,1250023015
Fos-sur-Mer,Fos-sur-Mer,43.4544,4.9436,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,15602,1250364549
Fouesnant,Fouesnant,47.8933,-4.0122,France,›—‰”«,FR,FRA,Bretagne,,9668,1250999266
FougËres,Fougeres,48.3525,-1.1986,France,›—‰”«,FR,FRA,Bretagne,minor,20528,1250890838
FouquiËres-lËs-Lens,Fouquieres-les-Lens,50.4286,2.9128,France,›—‰”«,FR,FRA,Hauts-de-France,,6399,1250338500
Fourmies,Fourmies,50.0172,4.0533,France,›—‰”«,FR,FRA,Hauts-de-France,,11714,1250539505
Francheville,Francheville,45.7364,4.7636,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,14656,1250555439
Franconville,Franconville,48.9889,2.2314,France,›—‰”«,FR,FRA,?le-de-France,,37010,1250716454
FrÈjus,Frejus,43.433,6.737,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,53786,1250083981
Fresnes,Fresnes,48.755,2.3221,France,›—‰”«,FR,FRA,?le-de-France,,28230,1250376205
Fresnes-sur-Escaut,Fresnes-sur-Escaut,50.4336,3.5769,France,›—‰”«,FR,FRA,Hauts-de-France,,7532,1250843527
Frontignan,Frontignan,43.4483,3.7561,France,›—‰”«,FR,FRA,Occitanie,,22731,1250857388
Fronton,Fronton,43.8403,1.3894,France,›—‰”«,FR,FRA,Occitanie,,6166,1250186725
Frouard,Frouard,48.7606,6.1289,France,›—‰”«,FR,FRA,Grand Est,,6566,1250372641
Frouzins,Frouzins,43.5161,1.3247,France,›—‰”«,FR,FRA,Occitanie,,9157,1250825720
Furiani,Furiani,42.6567,9.4331,France,›—‰”«,FR,FRA,Corsica,,5628,1250305603
Fuveau,Fuveau,43.4522,5.5617,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,10157,1250220268
Gagny,Gagny,48.8833,2.5333,France,›—‰”«,FR,FRA,?le-de-France,,39618,1250000251
Gaillac,Gaillac,43.9006,1.8983,France,›—‰”«,FR,FRA,Occitanie,,15345,1250825610
Gaillard,Gaillard,46.185,6.2075,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,10419,1250388590
Gaillon,Gaillon,49.1603,1.3358,France,›—‰”«,FR,FRA,Normandie,,6892,1250452492
Gan,Gan,43.2286,-0.3875,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,,5565,1250731771
Gannat,Gannat,46.1,3.1983,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,5824,1250912651
Gap,Gap,44.5594,6.0786,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,minor,40559,1250717816
Garches,Garches,48.8456,2.1869,France,›—‰”«,FR,FRA,?le-de-France,,17762,1250000952
Gardanne,Gardanne,43.4553,5.476,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,21376,1250144210
GarÈoult,Gareoult,43.3283,6.0461,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,5310,1250143867
Gargenville,Gargenville,48.9919,1.8103,France,›—‰”«,FR,FRA,?le-de-France,,7490,1250000226
Garges-lËs-Gonesse,Garges-les-Gonesse,48.9728,2.4008,France,›—‰”«,FR,FRA,?le-de-France,,42956,1250181473
Gauchy,Gauchy,49.8253,3.2856,France,›—‰”«,FR,FRA,Hauts-de-France,,5254,1250115538
Geispolsheim,Geispolsheim,48.515,7.6464,France,›—‰”«,FR,FRA,Grand Est,,7605,1250318111
GÈmenos,Gemenos,43.2961,5.6269,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,6551,1250513459
Genas,Genas,45.7314,5.0022,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,13022,1250432890
Genlis,Genlis,47.2408,5.2231,France,›—‰”«,FR,FRA,Bourgogne-Franche-ComtÈ,,5272,1250645879
Gennevilliers,Gennevilliers,48.9333,2.3,France,›—‰”«,FR,FRA,?le-de-France,,47702,1250529722
Gentilly,Gentilly,48.8133,2.3444,France,›—‰”«,FR,FRA,?le-de-France,,18577,1250539371
GÈrardmer,Gerardmer,48.0722,6.8786,France,›—‰”«,FR,FRA,Grand Est,,7802,1250305983
Gerzat,Gerzat,45.8258,3.1447,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,10315,1250589751
GÈvezÈ,Geveze,48.2194,-1.7894,France,›—‰”«,FR,FRA,Bretagne,,5411,1250780450
Gex,Gex,46.3333,6.0578,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,minor,13093,1250045400
Gien,Gien,47.6981,2.625,France,›—‰”«,FR,FRA,Centre-Val de Loire,,13732,1250883884
GiËres,Gieres,45.1819,5.7919,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,6956,1250338180
Gif-sur-Yvette,Gif-sur-Yvette,48.7018,2.1339,France,›—‰”«,FR,FRA,?le-de-France,,21308,1250169413
Gigean,Gigean,43.4997,3.7111,France,›—‰”«,FR,FRA,Occitanie,,6450,1250432851
Gignac,Gignac,43.6519,3.5511,France,›—‰”«,FR,FRA,Occitanie,,6340,1250699226
Gignac-la-Nerthe,Gignac-la-Nerthe,43.3932,5.2356,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,9606,1250840711
Gisors,Gisors,49.2806,1.7764,France,›—‰”«,FR,FRA,Normandie,,11674,1250099391
Givet,Givet,50.1381,4.8242,France,›—‰”«,FR,FRA,Grand Est,,6610,1250082748
Givors,Givors,45.5906,4.7689,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,20121,1250743415
GleizÈ,Gleize,45.9892,4.6969,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,7470,1250313629
Golbey,Golbey,48.1958,6.4372,France,›—‰”«,FR,FRA,Grand Est,,8714,1250014779
Gonesse,Gonesse,48.9875,2.4494,France,›—‰”«,FR,FRA,?le-de-France,,26019,1250682314
Gonfreville-líOrcher,Gonfreville-l'Orcher,49.5053,0.2331,France,›—‰”«,FR,FRA,Normandie,,9162,1250002504
Gouesnou,Gouesnou,48.4536,-4.4644,France,›—‰”«,FR,FRA,Bretagne,,6166,1250157532
Gournay-en-Bray,Gournay-en-Bray,49.4806,1.7239,France,›—‰”«,FR,FRA,Normandie,,6051,1250619110
Gournay-sur-Marne,Gournay-sur-Marne,48.8597,2.5764,France,›—‰”«,FR,FRA,?le-de-France,,6878,1250864233
Goussainville,Goussainville,49.0325,2.4747,France,›—‰”«,FR,FRA,?le-de-France,,30642,1250333047
Gouvieux,Gouvieux,49.1878,2.4161,France,›—‰”«,FR,FRA,Hauts-de-France,,9023,1250093809
Grabels,Grabels,43.6481,3.8017,France,›—‰”«,FR,FRA,Occitanie,,8603,1250310131
Gradignan,Gradignan,44.7725,-0.6156,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,,25435,1250206083
Grand-Champ,Grand-Champ,47.7586,-2.8444,France,›—‰”«,FR,FRA,Bretagne,,5459,1250199323
Grandchamps-des-Fontaines,Grandchamps-des-Fontaines,47.365,-1.6053,France,›—‰”«,FR,FRA,Pays de la Loire,,6182,1250005942
Grand-Charmont,Grand-Charmont,47.5272,6.8236,France,›—‰”«,FR,FRA,Bourgogne-Franche-ComtÈ,,5754,1250727697
Grand-Couronne,Grand-Couronne,49.3575,1.0072,France,›—‰”«,FR,FRA,Normandie,,9716,1250318831
Grande-Synthe,Grande-Synthe,51.0139,2.3028,France,›—‰”«,FR,FRA,Hauts-de-France,,22777,1250318038
Grand-Fort-Philippe,Grand-Fort-Philippe,50.9978,2.1092,France,›—‰”«,FR,FRA,Hauts-de-France,,5121,1250603135
Grans,Grans,43.6086,5.0631,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,5120,1250819860
Granville,Granville,48.8381,-1.5869,France,›—‰”«,FR,FRA,Normandie,,12567,1250956668
Grasse,Grasse,43.6667,6.9167,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,minor,48865,1250763117
Graulhet,Graulhet,43.7608,1.9886,France,›—‰”«,FR,FRA,Occitanie,,12789,1250475546
Gravelines,Gravelines,50.9864,2.1275,France,›—‰”«,FR,FRA,Hauts-de-France,,11132,1250101998
Gray,Gray,47.4442,5.5914,France,›—‰”«,FR,FRA,Bourgogne-Franche-ComtÈ,,5541,1250501298
Grenade,Grenade,43.7714,1.2931,France,›—‰”«,FR,FRA,Occitanie,,8841,1250521887
Grenay,Grenay,50.4522,2.7431,France,›—‰”«,FR,FRA,Hauts-de-France,,6851,1250181295
Grenoble,Grenoble,45.1715,5.7224,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,minor,157650,1250071647
Gretz-Armainvilliers,Gretz-Armainvilliers,48.7411,2.7342,France,›—‰”«,FR,FRA,?le-de-France,,8566,1250226833
GrÈzieu-la-Varenne,Grezieu-la-Varenne,45.7472,4.6903,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,5838,1250779709
Grigny,Grigny,48.6562,2.3849,France,›—‰”«,FR,FRA,?le-de-France,,28265,1250191688
Grigny,Grigny,45.6083,4.7897,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,9675,1250633227
Groslay,Groslay,48.9867,2.3444,France,›—‰”«,FR,FRA,?le-de-France,,8545,1250782182
Gruissan,Gruissan,43.1069,3.0883,France,›—‰”«,FR,FRA,Occitanie,,5044,1250271018
Guebwiller,Guebwiller,47.9075,7.2103,France,›—‰”«,FR,FRA,Grand Est,,11022,1250994846
GuÈmenÈ-Penfao,Guemene-Penfao,47.63,-1.8325,France,›—‰”«,FR,FRA,Pays de la Loire,,5207,1250327546
GuÈnange,Guenange,49.2978,6.1978,France,›—‰”«,FR,FRA,Grand Est,,7341,1250830355
Guer,Guer,47.9039,-2.1206,France,›—‰”«,FR,FRA,Bretagne,,6141,1250721561
GuÈrande,Guerande,47.3281,-2.4292,France,›—‰”«,FR,FRA,Pays de la Loire,,16107,1250224274
GuÈret,Gueret,46.1706,1.8683,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,minor,12889,1250176932
Gueugnon,Gueugnon,46.6011,4.0608,France,›—‰”«,FR,FRA,Bourgogne-Franche-ComtÈ,,6948,1250566291
Guichen,Guichen,47.9675,-1.795,France,›—‰”«,FR,FRA,Bretagne,,8646,1250530075
Guidel,Guidel,47.7906,-3.4886,France,›—‰”«,FR,FRA,Bretagne,,11659,1250347046
Guilers,Guilers,48.4256,-4.5581,France,›—‰”«,FR,FRA,Bretagne,,7987,1250170899
Guilherand,Guilherand,44.9344,4.8747,France,›—‰”«,FR,FRA,Auvergne-RhÙne-Alpes,,10760,1250707207
GuÓnes,Guines,50.8678,1.8736,France,›—‰”«,FR,FRA,Hauts-de-France,,5619,1250455139
Guingamp,Guingamp,48.5625,-3.1511,France,›—‰”«,FR,FRA,Bretagne,minor,7022,1250050005
Guipavas,Guipavas,48.4336,-4.4008,France,›—‰”«,FR,FRA,Bretagne,,14842,1250618199
Gujan-Mestras,Gujan-Mestras,44.6364,-1.0667,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,,21543,1250633398
Guyancourt,Guyancourt,48.7714,2.0739,France,›—‰”«,FR,FRA,?le-de-France,,29332,1250611079
Hagondange,Hagondange,49.2542,6.1681,France,›—‰”«,FR,FRA,Grand Est,,9243,1250298487
Haguenau,Haguenau,48.82,7.79,France,›—‰”«,FR,FRA,Grand Est,minor,34789,1250576545
Halluin,Halluin,50.7836,3.1256,France,›—‰”«,FR,FRA,Hauts-de-France,,20808,1250891444
Harfleur,Harfleur,49.5067,0.1981,France,›—‰”«,FR,FRA,Normandie,,8395,1250035923
Harnes,Harnes,50.445,2.9058,France,›—‰”«,FR,FRA,Hauts-de-France,,12324,1250573539
Hasparren,Hasparren,43.3844,-1.3047,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,,7173,1250228961
Haubourdin,Haubourdin,50.6092,2.9869,France,›—‰”«,FR,FRA,Hauts-de-France,,14775,1250525131
Haute-Goulaine,Haute-Goulaine,47.1989,-1.4286,France,›—‰”«,FR,FRA,Pays de la Loire,,5833,1250435261
Hautmont,Hautmont,50.2481,3.9244,France,›—‰”«,FR,FRA,Hauts-de-France,,14601,1250109081
Hayange,Hayange,49.3297,6.0619,France,›—‰”«,FR,FRA,Grand Est,,15888,1250073762
Hazebrouck,Hazebrouck,50.725,2.5392,France,›—‰”«,FR,FRA,Hauts-de-France,,21353,1250140504
Heillecourt,Heillecourt,48.6525,6.1942,France,›—‰”«,FR,FRA,Grand Est,,5473,1250291307
Hellemmes-Lille,Hellemmes-Lille,50.6283,3.11,France,›—‰”«,FR,FRA,Hauts-de-France,,18437,1250755525
Hem,Hem,50.6553,3.1878,France,›—‰”«,FR,FRA,Hauts-de-France,,18621,1250489811
Hendaye,Hendaye,43.3586,-1.7744,France,›—‰”«,FR,FRA,Nouvelle-Aquitaine,,16805,1250942695
HÈnin-Beaumont,Henin-Beaumont,50.4217,2.9508,France,›—‰”«,FR,FRA,Hauts-de-France,,25917,1250614137
Hennebont,Hennebont,47.8042,-3.2789,France,›—‰”«,FR,FRA,Bretagne,,15858,1250878648
Herbignac,Herbignac,47.4489,-2.3175,France,›—‰”«,FR,FRA,Pays de la Loire,,6930,1250382856
HÈric,Heric,47.4125,-1.6517,France,›—‰”«,FR,FRA,Pays de la Loire,,6168,1250893912
HÈricourt,Hericourt,47.5775,6.7617,France,›—‰”«,FR,FRA,Bourgogne-Franche-ComtÈ,,10654,1250957628
HÈrouville-Saint-Clair,Herouville-Saint-Clair,49.2044,-0.3253,France,›—‰”«,FR,FRA,Normandie,,22638,1250401082
Hersin-Coupigny,Hersin-Coupigny,50.4461,2.6478,France,›—‰”«,FR,FRA,Hauts-de-France,,6263,1250612323
Hettange-Grande,Hettange-Grande,49.4058,6.1531,France,›—‰”«,FR,FRA,Grand Est,,7689,1250515159
Hirson,Hirson,49.9217,4.0839,France,›—‰”«,FR,FRA,Hauts-de-France,,8800,1250646275
Húnheim,Hoenheim,48.6242,7.7547,France,›—‰”«,FR,FRA,Grand Est,,11145,1250007037
Hombourg-Haut,Hombourg-Haut,49.1258,6.7781,France,›—‰”«,FR,FRA,Grand Est,,6272,1250961635
HomÈcourt,Homecourt,49.2231,5.9928,France,›—‰”«,FR,FRA,Grand Est,,6248,1250681594
Honfleur,Honfleur,49.4189,0.2331,France,›—‰”«,FR,FRA,Normandie,,7138,1250764000
Horbourg,Horbourg,48.0794,7.3944,France,›—‰”«,FR,FRA,Grand Est,,6101,1250770168
Houdain,Houdain,50.4522,2.5372,France,›—‰”«,FR,FRA,Hauts-de-France,,7178,1250047389
Houilles,Houilles,48.9261,2.1892,France,›—‰”«,FR,FRA,?le-de-France,,32449,1250321161
Houplines,Houplines,50.6908,2.9092,France,›—‰”«,FR,FRA,Hauts-de-France,,7770,1250579739
Huningue,Huningue,47.5914,7.5831,France,›—‰”«,FR,FRA,Grand Est,,7240,1250393244
HyËres,Hyeres,43.1199,6.1316,France,›—‰”«,FR,FRA,Provence-Alpes-CÙte díAzur,,55069,1250566198
Ifs,Ifs,49.1383,-0.3531,France,›—‰”«,FR,FRA,Normandie,,11567,1250020337
Igny,Igny,48.7422,2.2261,France,›—‰”«,FR,FRA,?le-de-France,,9744,1250423219
Ille-sur-TÍt,Ille-sur-Tet,42.6706,2.6206,France,›—‰”«,FR,FRA,Occitanie,,5436,1250580331
Illkirch-Graffenstaden,Illkirch-Graffenstaden,48.53,7.72,France,›—‰”«,FR,FRA,Grand Est,,26830,1250689150
